13915
all
port 5.71 2.92 6.0
portable 5.38 2.89 6.94
portal 5.57 2.93 5.25
porterhouse 5.73 4.36 5.79
portfolio 6.23 3.27 5.0
porthole 4.6 3.3 4.8
portion 5.4 3.67 4.67
portrait 6.2 3.3 7.2
portray 5.09 2.83 5.62
pose 5.87 2.7 5.3
posh 4.6 4.14 5.36
position 6.0 3.54 5.0
positioning 4.5 3.85 6.11
positive 8.38 5.15 7.5
posse 4.42 4.6 5.94
possess 4.83 3.73 5.12
possession 4.67 4.22 5.58
possessive 3.44 4.54 4.79
possibility 6.38 4.45 5.88
possible 7.07 3.79 6.12
possum 2.7 3.79 4.9
post 5.0 3.33 5.83
postage 4.75 2.33 4.5
postal 4.57 2.71 4.94
postcard 5.38 5.12 5.53
poster 5.35 2.83 6.33
posterior 5.38 2.67 5.0
posterity 5.67 3.53 4.91
postman 6.4 3.13 4.45
postmortem 3.0 4.5 2.8
postpone 3.75 2.71 4.78
postponement 3.73 4.69 4.92
posture 4.12 3.43 6.22
pot 5.78 3.79 5.67
potassium 6.24 2.23 5.29
potato 6.38 2.41 5.13
potatoes 6.25 2.77 5.62
potency 5.73 3.7 5.8
potent 4.6 5.08 5.8
potential 6.75 3.67 5.62
pothead 3.5 4.39 4.25
pothole 2.79 4.29 4.4
potion 5.08 5.2 5.46
potluck 6.88 4.45 6.27
potpourri 5.4 3.08 5.27
potted 5.73 2.8 4.5
pottery 6.0 2.8 5.1
potty 3.83 2.58 5.88
pouch 4.83 2.39 5.17
poultry 5.4 3.67 5.6
pounce 4.62 5.82 5.89
pound 2.88 3.92 6.33
pounding 3.25 4.71 4.0
pour 4.88 3.0 6.56
pout 3.33 3.57 5.2
pouty 3.25 3.42 5.5
poverty 2.07 5.71 3.0
powder 5.53 2.25 5.77
powdered 5.1 3.21 4.91
power 5.47 4.78 6.69
powerful 6.12 5.07 6.81
powerhouse 5.4 5.92 6.09
powerless 2.62 4.0 2.91
powwow 5.94 4.46 5.71
pox 2.92 4.5 2.67
practical 5.5 3.13 5.73
practice 6.0 2.08 6.14
practitioner 4.57 5.33 5.08
pragmatic 4.31 3.33 5.07
prairie 5.25 2.19 5.81
praise 7.46 5.45 6.6
prance 6.55 4.75 7.15
prank 4.62 4.91 3.73
prawn 4.42 3.11 4.56
pray 8.25 3.23 6.5
prayer 6.5 4.06 7.08
praying-mantis 5.47 3.62 3.65
preach 4.09 3.67 5.15
preacher 5.0 4.83 4.54
precarious 4.46 4.18 3.92
precaution 4.33 3.86 6.4
precautionary 6.4 4.57 4.56
precedence 5.75 3.67 6.58
precedent 5.0 2.91 5.25
precinct 4.94 3.54 4.76
precious 6.92 3.82 5.88
precipice 4.81 4.27 3.46
precise 5.69 5.2 5.92
precision 6.42 4.0 6.81
precocious 6.07 3.17 4.75
predator 2.54 4.67 2.0
predatory 2.7 4.53 3.56
predecessor 5.2 4.1 4.7
predicament 3.7 5.07 3.89
predict 6.08 4.36 4.71
predictable 5.18 3.15 6.82
prediction 5.77 5.6 5.52
preemptive 4.38 3.4 5.0
preface 5.0 3.25 4.94
prefect 6.18 4.38 6.47
prefer 5.75 4.15 6.83
preferable 6.31 4.2 6.23
preference 6.0 4.14 7.27
preferential 5.54 4.2 5.27
prefix 5.4 3.42 5.29
pregnancy 5.88 4.64 4.75
pregnant 8.2 5.62 3.71
prehistoric 6.0 4.57 4.15
prejudice 2.6 5.25 3.71
prejudiced 2.73 4.85 3.0
prejudicial 2.88 5.15 3.93
prelim 5.0 3.86 5.0
preliminary 4.62 3.64 5.55
prelude 5.88 3.75 5.36
premarital 5.62 5.11 5.93
premature 4.06 4.54 4.0
premed 4.8 3.62 5.73
premier 5.38 4.6 5.77
premiere 6.25 5.54 5.23
premise 5.53 3.75 4.6
premises 4.92 3.64 6.0
premium 7.07 5.67 5.3
premonition 5.57 4.21 5.31
prenatal 5.77 3.73 4.5
prenuptial 5.0 5.87 5.42
preoccupied 4.56 3.18 3.56
prep 4.92 3.57 6.57
preparation 5.67 4.2 6.33
prepare 5.0 3.08 7.5
preposterous 5.23 5.6 5.44
preppy 5.93 4.43 6.45
prerogative 5.38 4.54 5.82
preschool 6.5 3.36 4.79
prescribe 5.38 3.64 5.18
prescription 5.25 3.33 5.07
presence 5.85 3.64 6.06
present 6.94 5.0 6.62
presentable 6.77 4.69 5.73
presentation 5.31 3.64 4.56
presenter 5.93 4.8 5.73
preservation 6.5 3.93 5.55
preserve 5.0 3.42 7.0
presidency 5.58 5.27 5.64
president 5.27 4.79 4.0
President 5.19 2.73 3.67
presidential 4.62 4.0 5.78
press 6.0 2.62 5.0
pressure 3.78 4.33 4.33
prestige 6.35 4.0 7.04
prestigious 5.9 5.21 6.0
presume 3.57 3.25 5.6
presumption 4.11 4.08 5.31
presumptuous 4.08 3.6 4.56
pretend 4.12 4.15 5.5
pretender 3.89 5.46 4.38
pretense 4.55 4.17 5.08
pretentious 3.67 4.27 5.27
pretext 4.25 3.0 5.18
pretty 7.71 5.2 7.5
pretzel 6.92 5.87 6.12
prevail 5.15 4.46 6.0
prevailing 5.0 3.83 5.31
prevent 5.85 4.2 6.38
prevention 5.75 3.4 5.15
preview 5.17 3.47 5.3
previous 4.92 3.4 5.31
prey 3.38 4.29 3.56
price 5.5 3.62 5.14
priceless 7.0 4.33 6.69
pricey 3.67 4.87 3.27
prick 2.83 4.0 4.6
prickly 3.5 5.36 4.82
pride 6.56 5.65 5.5
priest 4.23 3.38 6.36
priestess 5.0 3.07 5.64
priesthood 5.82 2.6 4.9
prig 4.0 3.36 4.36
prima 4.64 3.33 6.46
primal 4.94 4.85 4.57
primary 5.33 3.2 5.5
primate 6.0 2.64 4.0
prime 6.0 4.56 5.64
primer 5.67 4.31 6.08
primitive 4.25 3.47 3.25
primordial 4.92 4.81 5.27
primrose 5.54 3.5 6.44
prince 6.4 5.23 4.86
princess 8.22 4.92 5.25
principal 5.45 4.08 5.67
principle 5.23 2.8 5.53
principles 5.31 3.29 6.82
print 5.82 3.0 7.08
printer 5.69 3.33 5.82
printing 5.46 2.55 5.19
printout 5.31 2.8 5.72
prior 4.31 2.5 4.81
prioritize 5.62 3.89 6.0
priority 6.33 4.47 6.18
prison 1.44 4.92 3.66
prisoner 2.5 4.5 1.88
prissy 3.77 4.42 5.91
pristine 5.67 3.67 6.57
privacy 6.0 3.78 6.71
private 6.0 3.79 4.86
privilege 5.62 3.28 6.0
privileged 5.23 4.87 6.0
privy 4.38 2.5 4.27
prize 8.18 5.62 6.29
prized 6.0 4.17 6.86
pro 6.0 3.56 6.5
proactive 6.29 2.4 7.7
probability 5.0 4.31 5.2
probable 5.6 2.91 5.44
probate 3.73 4.58 5.08
probation 3.36 3.67 3.25
probe 3.11 4.92 4.3
probing 3.92 4.11 4.11
problem 3.43 5.64 4.0
problematic 2.53 5.4 4.6
procedural 4.62 3.75 3.44
procedure 4.46 4.22 4.44
proceed 5.71 3.23 6.75
proceeds 5.33 3.33 5.18
process 5.75 4.08 5.75
processing 5.6 3.67 5.89
procession 4.78 3.57 5.47
processor 5.14 2.5 5.75
proclaim 5.2 4.09 6.27
proclamation 5.67 4.08 5.6
procreate 5.08 4.33 5.44
procreation 5.08 6.07 5.9
proctologist 3.09 5.06 4.31
procure 5.17 3.6 5.55
prod 4.64 3.67 5.42
prodigal 5.29 3.36 5.69
prodigious 4.91 3.8 5.3
prodigy 5.78 5.62 5.69
produce 6.83 3.07 6.73
producer 6.07 3.58 5.75
product 5.38 3.17 6.09
production 6.22 4.6 5.0
productive 7.17 4.27 6.7
productivity 6.11 4.92 7.0
profane 2.46 4.6 4.0
profanity 3.11 5.21 5.27
profession 5.78 2.79 6.53
professional 7.12 4.54 7.5
professionalism 5.57 3.57 7.38
professor 6.6 4.08 5.0
proficiency 6.6 3.5 6.91
proficient 6.5 3.2 6.92
profile 5.85 3.0 5.89
profiler 3.8 4.25 4.64
profit 6.74 5.77 5.86
profitable 6.62 5.07 6.33
profound 6.59 3.69 5.41
prognosis 3.93 4.46 5.36
program 5.44 3.54 6.83
programmer 4.5 3.25 5.23
programming 4.12 3.36 6.11
progress 7.0 3.2 6.69
progression 6.23 3.2 6.5
progressive 6.06 3.85 6.5
prohibit 4.58 5.06 3.42
prohibition 3.07 4.38 4.21
project 4.44 4.46 7.58
projectile 3.69 3.47 3.31
projecting 5.31 3.44 4.75
projection 5.23 3.18 5.62
projector 4.88 3.57 5.89
prologue 5.67 3.0 5.45
prolong 3.62 3.07 4.21
prolonged 4.38 3.36 5.0
prom 6.42 4.27 5.56
promenade 6.25 3.27 5.81
prominent 5.38 3.73 5.07
promiscuity 3.0 6.42 5.45
promiscuous 3.06 5.73 5.21
promise 7.0 4.43 6.62
promising 7.2 4.17 5.8
promo 6.27 3.92 6.46
promote 6.44 4.69 6.38
promoter 5.07 3.83 4.15
promotion 7.17 5.04 6.15
promotional 5.09 4.25 6.23
prompt 6.15 2.78 6.67
prone 4.55 3.5 5.62
pronounce 5.46 2.67 5.89
pronto 5.38 4.0 5.91
pronunciation 7.0 3.85 6.62
proof 6.5 3.69 6.83
prop 4.83 3.13 4.91
propaganda 3.08 4.5 3.64
propane 3.87 3.08 5.54
propeller 4.93 2.92 5.42
proper 5.93 2.9 7.1
property 6.38 4.38 6.5
prophecy 5.31 3.72 4.11
prophet 6.31 3.09 4.88
prophetic 5.56 3.88 5.0
proportion 5.09 4.12 5.69
proposal 5.45 5.06 6.31
propose 6.2 4.57 5.27
proposition 5.8 4.43 5.82
proprietary 5.25 3.36 5.79
proprietor 5.25 4.0 5.4
propriety 4.93 4.17 5.38
propulsion 4.25 4.73 5.21
prose 6.47 3.08 5.3
prosecute 3.0 4.54 4.65
prosecution 3.0 4.29 2.67
prosecutor 4.56 5.73 4.62
prospect 5.54 3.78 5.67
prospective 5.75 4.09 5.5
prospector 4.64 3.86 5.5
prospectus 6.3 3.93 5.33
prosper 7.6 6.07 5.22
prosperity 6.77 5.45 6.81
prosperous 6.75 5.64 7.0
prostate 4.08 3.67 4.56
prosthetic 4.0 3.0 4.11
prostitute 3.0 4.14 3.88
prostitution 2.82 5.85 4.18
prostrate 3.69 4.08 4.33
protect 7.6 3.69 5.71
protected 7.0 3.82 6.11
protection 6.88 3.55 7.73
protective 7.18 4.07 6.57
protector 7.46 3.91 5.94
protein 6.5 3.12 5.31
protest 4.77 4.64 4.59
protestant 3.88 3.22 5.31
protocol 5.07 3.5 3.75
proton 6.31 2.73 4.88
prototype 6.33 4.17 6.58
proud 7.38 5.5 7.33
prove 6.8 3.54 6.57
proverb 5.9 3.43 6.45
proverbial 5.12 2.8 4.86
provide 6.77 4.4 5.62
provider 6.31 2.91 6.65
province 4.75 3.44 5.12
provincial 5.0 2.4 5.36
provision 5.3 3.71 6.4
provisional 4.75 2.92 5.36
provocation 3.92 4.22 3.89
provocative 5.44 5.53 4.93
provoke 3.89 6.5 5.08
prowess 5.92 4.8 6.08
prowl 3.58 4.27 4.76
prowler 2.5 5.6 2.93
proximal 4.73 3.88 5.31
proximity 4.47 3.9 6.1
proxy 4.92 2.73 4.38
prude 3.15 2.8 4.31
prudence 5.15 4.0 5.11
prudent 5.33 3.17 6.75
prune 4.93 3.18 4.92
pruning 5.33 2.58 6.12
pry 3.47 5.75 4.44
psalm 6.7 2.71 5.82
psi 4.54 4.44 6.07
psoriasis 2.23 4.27 2.69
psych 4.93 4.83 3.67
psyche 4.62 4.71 4.33
psychedelic 5.08 5.4 3.88
psychiatric 2.78 4.23 4.75
psychiatrist 4.12 4.07 3.71
psychiatry 4.67 4.8 4.73
psychic 5.38 4.67 4.38
psycho 3.45 6.36 3.15
psychoanalysis 3.92 5.8 3.15
psychoanalyst 4.69 4.92 4.27
psychobabble 4.38 3.77 5.29
psychological 4.57 5.17 4.82
psychologist 4.75 3.71 4.78
psychology 4.91 4.0 4.6
psychopath 1.91 5.6 3.5
psychopathic 2.87 6.25 2.25
psychosis 2.55 5.67 3.38
psychosomatic 3.85 5.17 2.22
psychotherapy 3.67 4.17 3.77
psychotic 3.17 6.62 3.31
pterodactyl 5.55 4.6 5.8
pub 5.09 4.81 5.31
puberty 4.31 4.12 3.25
pubes 3.92 4.42 4.11
pubic 3.5 5.0 6.06
public 5.8 3.77 4.57
publication 5.08 2.28 4.22
publicist 4.57 4.19 5.87
publicity 5.0 4.47 4.5
publish 5.82 3.69 6.25
publisher 5.0 3.5 5.79
publishing 4.9 3.0 5.21
puck 4.25 4.09 4.41
pucker 5.43 4.71 5.4
pudding 7.2 3.73 5.09
puddle 4.1 4.38 4.74
pudgy 3.58 3.53 3.25
puff 5.47 3.31 5.88
puffing 3.85 3.75 5.56
puffy 4.4 4.08 4.42
pug 6.64 4.09 6.92
puke 1.6 5.21 3.27
pull 5.53 4.57 5.75
pulley 4.8 3.33 6.0
pulmonary 4.46 3.62 4.64
pulp 5.25 3.91 4.47
pulpit 4.0 2.71 5.0
pulsar 4.62 4.5 5.22
pulse 6.38 4.11 4.69
pump 4.09 4.27 5.23
pumpkin 7.5 3.64 5.57
pun 5.2 3.25 6.0
punch 2.33 5.31 5.0
punchy 4.92 4.55 4.18
punctual 6.0 4.33 6.92
punctuality 6.62 3.78 6.22
punctuation 5.59 3.0 5.82
puncture 4.0 3.56 5.11
pungent 3.35 4.6 4.29
punish 2.67 5.83 4.0
punishable 3.29 4.31 4.0
punishment 2.85 5.19 4.56
punitive 3.22 4.64 3.87
punk 4.69 4.06 3.31
punt 4.5 3.17 4.71
puny 4.86 2.79 4.62
pup 7.6 5.6 6.8
pupil 5.5 3.46 4.93
puppet 6.33 5.0 5.0
puppeteer 5.93 4.42 5.45
puppy 8.13 5.52 6.17
purchase 6.33 5.09 6.38
pure 6.82 3.92 6.65
purgatory 3.4 4.79 3.0
purge 4.0 4.67 4.44
purification 6.46 4.5 6.13
purify 6.85 4.25 6.78
purity 6.5 2.17 4.88
purple 5.92 4.67 5.91
purpose 7.25 4.54 7.58
purr 6.92 3.83 6.83
purse 6.31 2.94 6.0
pursue 4.85 3.67 7.11
pursuit 4.79 5.0 5.91
pus 1.67 5.5 3.05
push 5.8 4.23 4.57
pusher 3.13 4.45 3.8
pushover 3.62 3.27 4.68
pushy 3.15 4.82 4.31
puss 3.67 3.44 4.33
pussy 2.92 5.08 5.38
pussycat 5.62 3.1 5.25
put 5.13 4.36 5.88
putrid 2.45 4.31 3.14
putt 5.36 2.93 5.67
putter 5.12 3.14 5.25
putty 5.08 2.27 4.53
puzzle 7.18 4.33 6.36
puzzled 4.73 5.0 5.23
pylon 4.55 3.8 5.0
pyramid 5.55 3.43 6.07
python 3.33 5.84 3.26
quad 4.87 4.08 5.7
quadrant 4.31 3.71 4.73
quadruple 4.56 4.13 5.0
quail 5.77 2.17 3.78
quaint 6.0 2.75 4.38
quake 3.14 6.75 2.1
qualifications 4.73 4.25 6.54
qualify 6.88 5.45 7.36
quality 6.44 3.03 6.29
quandary 4.77 3.45 3.88
quantity 5.47 3.18 6.18
quantum 5.2 4.54 5.05
quarantine 2.8 5.2 2.78
quarrel 2.92 5.63 4.5
quarry 4.62 2.85 5.21
quart 4.6 3.93 6.23
quarter 4.8 3.4 5.73
quarterback 4.69 2.78 4.56
quarterly 4.58 2.94 5.58
quartermaster 4.07 3.92 4.92
quartet 6.17 3.33 4.94
quartz 5.54 5.19 6.0
quasi 4.46 5.36 4.23
queasy 2.25 4.92 4.4
queen 6.44 5.15 6.69
queer 5.62 4.36 4.46
quench 5.54 5.21 5.82
query 5.42 3.39 6.17
quest 5.67 5.4 5.64
question 6.27 4.43 6.62
questionable 4.55 3.93 4.3
questionnaire 4.78 3.36 5.87
queue 5.9 3.58 4.75
quibble 3.87 3.83 4.7
quiche 5.87 3.3 4.6
quick 6.12 5.43 6.33
quickie 7.0 6.33 6.0
quicksand 3.62 3.89 3.78
quiet 6.62 2.0 5.83
quilt 5.88 3.09 5.91
quince 4.83 3.4 5.0
quintet 5.6 2.58 4.83
quirk 5.55 3.92 6.38
quirky 6.4 4.75 6.6
quit 3.9 4.08 4.86
quitter 3.09 5.92 5.85
quiver 4.73 4.42 4.85
quivering 4.54 5.33 3.0
quiz 4.92 4.64 4.87
quota 4.64 4.69 5.62
quote 5.82 3.2 5.8
R&B 5.62 4.4 5.88
rabbi 5.1 4.0 3.56
rabbit 7.5 3.82 6.55
rabble 4.25 3.44 5.31
rabid 3.38 6.71 2.29
rabies 1.97 6.33 3.11
raccoon 5.56 4.58 5.69
race 6.0 5.08 4.43
racehorse 5.93 6.2 4.7
racer 5.0 5.92 5.15
racetrack 5.56 5.0 4.8
racial 3.88 4.24 3.53
racism 1.46 6.31 4.27
racist 1.42 5.39 4.42
rack 5.2 4.08 4.74
racket 4.0 4.27 4.43
racketeering 3.67 3.0 4.0
racquetball 4.77 5.31 6.09
racy 4.33 4.62 6.36
radar 5.0 4.62 5.42
radial 4.08 2.5 5.0
radiant 7.35 4.79 6.77
radiate 6.73 4.86 6.27
radiation 3.0 4.36 3.56
radiator 4.58 3.0 6.0
radical 4.79 4.83 5.67
radio 6.07 4.57 6.62
radioactive 2.6 6.14 3.36
radioactivity 3.0 5.82 3.12
radiologist 5.64 4.25 5.69
radiology 4.8 4.18 5.69
radish 4.7 3.15 5.45
radium 4.15 5.07 4.38
radius 4.85 4.0 5.2
raffle 5.54 4.91 4.41
raft 5.55 4.08 6.31
rag 4.19 2.71 4.07
rage 2.0 6.31 3.82
ragged 4.78 4.92 4.69
raggedy 3.62 5.12 4.86
raging 3.22 5.0 4.07
ragtime 5.38 4.44 6.62
raid 2.9 5.23 3.85
raider 4.17 4.33 4.25
rail 5.23 2.56 4.67
railing 4.23 2.83 5.0
railroad 5.1 3.77 5.0
railway 5.53 3.0 4.7
rain 6.68 3.0 4.3
rainbow 8.02 3.89 6.55
rainbow-trout 6.2 5.0 4.11
raincoat 6.23 3.2 5.81
rainforest 7.27 3.7 4.9
rainmaker 5.85 3.91 4.75
rainstorm 5.36 4.67 4.46
rainy 5.5 4.92 4.6
raise 7.6 5.21 5.57
raisin 5.56 3.38 6.08
rake 4.6 3.45 5.67
rally 5.0 3.91 5.56
ram 4.0 4.29 4.82
ramble 4.8 5.33 6.88
rambling 3.7 4.07 5.44
ramp 4.83 3.93 5.64
rampage 3.92 7.73 4.31
rampant 4.31 4.0 4.0
rampart 5.33 3.67 4.7
ramrod 4.17 3.58 4.88
ranch 5.85 5.07 5.91
rancher 6.33 3.42 6.31
rancid 2.36 5.26 4.08
random 4.83 3.47 4.18
range 5.23 3.93 6.08
ranger 5.46 2.92 5.36
rank 5.25 3.23 5.36
ranking 5.0 4.31 5.85
ransom 2.15 4.2 2.53
rant 3.31 5.58 4.15
rap 5.31 4.0 4.62
rape 1.2 7.51 2.29
rapid 4.33 6.08 4.7
rapist 1.2 7.15 1.6
rapper 4.6 3.42 4.67
rapport 6.46 3.73 5.71
raptor 4.77 5.57 5.31
rapture 5.5 4.59 3.87
rare 6.12 5.38 5.06
rarity 6.2 4.33 5.62
rascal 4.69 4.62 3.94
rash 3.33 2.92 3.45
raspberry 7.24 4.23 6.88
rat 3.12 5.86 3.29
ratchet 4.8 4.25 5.25
rate 5.9 4.0 4.11
rating 4.29 4.75 6.5
ratio 4.64 2.92 4.36
ration 4.38 4.44 4.56
rational 4.67 3.5 6.69
rationalize 5.0 2.93 6.1
rationing 4.19 3.0 5.29
rattle 4.42 4.31 4.59
rattler 4.11 5.77 5.54
rattlesnake 2.83 5.36 3.36
ratty 2.73 4.27 4.8
ravage 3.71 5.67 4.69
rave 5.29 4.21 6.38
raven 4.38 4.29 5.88
ravenous 5.43 4.89 3.81
ravine 4.67 4.2 4.73
ravioli 5.93 3.83 5.92
ravishing 7.86 6.83 5.77
raw 4.4 5.08 4.6
rawhide 4.36 4.56 4.08
razor 4.78 4.07 5.8
reach 5.9 3.0 5.86
react 4.6 5.31 5.6
reaction 4.33 3.2 7.0
reactive 5.0 4.17 4.85
reactor 4.27 4.33 5.0
read 7.13 3.77 5.88
reader 6.81 5.1 6.89
readiness 6.5 4.0 6.73
readout 4.85 3.0 5.55
ready 6.4 3.57 6.38
real 7.47 3.79 6.0
realism 6.5 4.39 6.58
realist 5.0 3.87 6.0
realistic 5.7 4.14 7.36
reality 5.89 3.69 7.5
realization 6.87 3.71 6.06
realize 6.9 2.86 7.29
realm 5.33 3.67 5.38
realtor 4.0 3.58 5.92
realty 5.42 2.79 5.07
reap 5.0 4.87 6.57
reaper 3.31 4.82 4.0
rear 4.56 2.92 5.29
rearrange 5.55 3.71 6.2
reason 6.07 3.36 7.0
reasonable 6.88 2.85 6.56
reasoning 5.67 5.92 7.0
reassign 4.9 3.77 4.65
reassignment 4.54 3.18 3.88
reassurance 5.57 3.23 5.44
reassure 6.58 3.27 6.43
rebel 4.31 5.07 5.43
rebellion 4.29 4.64 4.69
rebellious 3.5 6.47 5.64
rebirth 5.9 5.08 5.63
reboot 5.15 4.93 5.32
reborn 5.5 4.27 4.4
rebound 4.75 4.5 5.18
rebuild 6.56 3.55 5.11
rebuttal 4.38 4.17 6.0
recall 4.69 4.71 5.6
recant 3.73 4.73 5.93
recap 5.2 2.92 5.36
recapture 4.93 5.64 5.5
receipt 5.15 4.5 5.4
receive 7.67 3.85 6.92
receiver 4.67 3.57 5.89
recent 5.0 3.91 4.59
receptacle 4.56 3.0 6.07
reception 6.31 3.7 6.19
receptionist 5.77 2.5 5.62
receptive 4.67 3.8 5.27
receptor 5.6 3.79 6.44
recess 6.27 4.75 5.2
recession 2.5 5.2 2.64
recharge 6.46 5.07 6.15
recheck 4.87 4.82 5.1
recipe 7.0 4.42 7.69
recipient 6.12 5.18 4.82
reciprocal 5.2 3.31 4.82
reciprocate 6.75 3.35 6.25
recital 4.56 3.54 5.38
recitation 4.4 3.08 5.27
recite 5.56 3.24 5.5
reckless 3.13 5.75 3.69
reckon 5.62 2.82 5.12
reckoning 4.8 4.92 6.18
reclaim 5.5 4.42 6.0
reclining 6.62 1.78 5.56
recluse 3.38 2.6 4.89
recognition 7.0 4.43 7.27
recognizable 6.23 4.5 7.06
recognize 6.89 4.08 7.08
recoil 5.0 4.0 4.08
recollect 4.77 2.55 4.94
recollection 5.33 2.92 5.0
recommend 6.44 3.29 7.07
recommendation 6.64 2.75 6.62
recon 4.62 4.0 5.57
reconcile 7.2 4.47 6.11
reconciliation 5.36 3.88 6.15
reconfigure 4.94 3.41 5.19
reconnaissance 5.23 4.45 5.11
reconnect 6.17 3.8 5.73
reconsider 5.92 3.18 4.82
reconstruct 5.59 4.0 6.0
reconstruction 4.5 4.86 5.27
reconstructive 5.0 4.64 5.64
reconvene 4.69 3.93 4.08
record 6.3 3.46 5.71
recorder 5.42 3.25 5.7
recording 4.88 3.54 5.78
recount 4.92 4.0 5.15
recourse 5.47 4.0 5.8
recover 6.23 3.82 5.56
recovery 6.0 4.17 7.17
recreate 6.08 3.36 6.38
recreation 6.62 4.17 7.75
recreational 6.89 4.93 6.47
recruit 4.2 4.42 5.92
recruiter 5.9 4.2 4.67
recruitment 4.4 3.18 4.1
rectal 2.27 4.2 4.4
rectangular 5.31 2.09 5.88
rectify 5.73 2.73 6.0
rectory 4.23 3.07 5.27
rectum 2.46 3.69 5.09
recurring 4.44 3.31 4.29
recycle 6.27 3.83 6.4
recycled 5.5 3.71 6.12
recycling 6.24 3.62 6.88
red 5.83 5.13 5.4
redecorate 6.42 3.0 6.38
redeem 5.81 4.21 5.64
redemption 7.0 3.47 6.7
redesign 5.75 4.76 6.58
redhead 6.82 3.53 5.8
redheaded 6.45 3.6 5.7
redirect 4.27 2.79 4.62
redneck 5.18 4.42 5.54
redo 4.0 5.13 4.55
reduce 5.44 3.64 4.87
reduction 5.0 3.12 4.93
redundancy 3.92 3.31 4.8
redundant 4.31 2.82 3.81
redwood 5.69 2.86 4.79
Reebox 5.53 2.83 4.83
reef 6.38 3.5 5.67
reefer 4.25 4.92 5.29
reek 1.91 4.87 4.62
reel 5.53 3.5 5.0
reelection 4.92 3.5 6.36
reenactment 4.88 4.0 5.85
reentry 4.33 2.75 6.25
reestablish 6.07 3.83 6.1
ref 4.33 2.89 4.94
refer 4.92 4.0 5.91
referee 5.0 3.73 5.06
reference 5.54 2.3 5.5
referral 5.77 4.5 5.56
refill 5.33 2.93 6.8
refine 5.21 3.1 7.11
refined 6.62 3.5 6.69
refinement 6.2 3.08 6.21
refinery 4.81 3.09 3.89
reflect 6.08 3.17 6.12
reflection 5.11 3.92 5.92
reflective 5.46 3.0 6.88
reflex 4.8 4.33 4.08
reform 5.0 4.18 4.89
refrain 5.33 2.92 5.15
refresh 7.18 3.07 6.7
refreshing 6.93 4.83 6.08
refreshment 6.57 4.53 7.17
refrigerator 5.47 3.58 5.7
refuel 5.44 4.27 7.09
refuge 5.69 3.42 4.73
refugee 4.5 4.89 3.5
refund 7.23 4.82 6.67
refusal 3.0 2.83 4.6
refuse 3.46 4.5 4.19
refute 4.5 3.83 4.86
regain 6.06 3.06 6.31
regal 5.87 3.5 4.4
regard 5.82 3.17 6.69
regatta 4.85 3.12 4.44
regenerate 6.0 4.0 6.0
regeneration 5.94 4.09 6.8
reggae 4.15 5.25 6.25
regime 3.62 3.5 4.0
regimen 5.44 3.8 6.0
regiment 4.57 3.07 5.75
regimental 5.45 4.13 4.6
region 5.19 2.77 6.0
regional 4.89 4.46 5.08
register 5.58 3.0 5.19
registrar 5.62 4.0 4.59
registration 5.15 2.55 5.24
registry 4.89 3.56 6.31
regression 3.57 3.62 5.44
regret 2.44 5.23 5.42
regretful 3.24 4.77 3.66
regrettable 3.46 5.0 3.85
regroup 4.91 4.56 6.08
regular 6.11 3.0 6.92
regulate 5.2 3.79 6.82
regulation 4.25 3.47 4.33
regulator 4.89 3.67 5.77
rehab 3.31 4.94 4.79
rehabilitate 6.38 4.78 5.25
rehabilitation 5.0 4.11 5.83
rehash 4.08 3.39 4.89
rehearsal 6.36 5.18 5.5
rehearse 5.21 3.67 6.52
reign 5.2 4.17 5.67
reigning 5.18 4.25 6.23
reimburse 5.69 5.17 5.44
rein 4.57 2.5 4.0
reincarnation 5.47 5.08 4.06
reindeer 6.58 3.87 6.0
reinforce 5.42 3.67 5.62
reinforcement 5.1 4.42 5.57
reins 5.15 2.89 5.78
reinstate 5.12 3.47 5.36
reiterate 4.86 3.11 6.6
reject 2.5 4.5 3.29
rejected 2.34 4.96 2.2
rejection 2.83 4.47 3.88
rejoice 7.58 5.61 7.92
rejoin 5.91 3.42 5.88
rekindle 5.92 4.5 6.88
relapse 3.0 4.09 3.27
relate 6.0 3.39 6.33
relation 6.38 3.1 5.69
relationship 8.6 4.85 6.29
relative 6.08 3.87 5.31
relativity 5.88 3.29 5.25
relax 8.0 2.57 7.88
relaxation 7.83 4.0 6.89
relaxed 7.31 2.48 6.96
relaxing 8.38 3.09 7.56
relay 4.8 4.5 5.2
release 7.0 4.62 6.25
relentless 3.17 4.5 5.18
relevance 5.89 4.42 6.31
relevant 5.81 2.73 5.38
reliable 7.24 3.15 6.82
relic 5.92 3.92 5.45
relief 7.0 4.67 5.5
relieve 7.0 3.46 7.23
religion 5.7 4.87 5.33
religious 5.56 3.92 5.85
relinquish 3.92 4.1 3.62
relish 4.91 5.06 5.58
relive 6.0 4.13 5.56
reload 4.67 3.42 5.46
relocate 3.94 4.4 5.21
relocation 4.0 3.93 4.91
reluctance 3.73 4.4 4.57
reluctant 3.4 3.83 6.0
rely 5.92 3.89 6.25
remain 5.67 2.69 6.5
remainder 5.3 3.5 5.45
remaining 5.2 2.73 4.44
remake 4.17 2.88 6.11
remark 5.33 2.9 6.4
remarkable 6.92 4.89 5.89
remarry 6.0 4.17 5.56
rematch 5.73 4.0 6.92
remedial 4.0 3.7 4.78
remedy 6.69 4.18 6.56
